RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2023-01-04;BOBR4;BRBOBRACNPR3;BOBR;2032;1,2500492;1;2540,1
2023-01-04;BONY34;BRBONYBDR001;BONY;986;244,7003955;1;241274,59
2023-01-04;BOTZ39;BRBOTZBDR005;BOTZ;1;28,3;1;28,3
2023-01-04;BOVA11;BRBOVACTF003;BOVA;73712619;104,1843435;1;7679700824,91
2023-01-04;BOVB11;BRBOVBCTF001;BOVB;535918;109,6537;1;58765391,6
2023-01-04;BOVS11;BRBOVSCTF005;BOVS;4;83,025;1;332,1
2023-01-04;BOVV11;BRBOVVCTF009;BOVV;12906082;108,190752;1;1396318717,67
2023-01-04;BOVX11;BRBOVXCTF005;BOVX;3896418;11,0089633;1;42895523,01
2023-01-04;BOXP34;BRBOXPBDR008;BOXP;21;35,165238;1;738,47
2023-01-04;BPAC11;BRBPACUNT006;BPAC;29586068;22,6961045;1;671488493,69
2023-01-04;BPAC3;BRBPACACNOR7;BPAC;5253;12,8817589;1;67667,88
2023-01-04;BPAC5;BRBPACACNPA0;BPAC;34274;5,0687553;1;173726,52
2023-01-04;BPAN4;BRBPANACNPR1;BPAN;30777723;6,2853246;1;193447979,92
2023-01-04;BQTC39;BRBQTCBDR009;BQTC;32;39,3915625;1;1260,53
2023-01-04;BRAP3;BRBRAPACNOR5;BRAP;109627;25,980563;1;2848171,19
2023-01-04;BRAP4;BRBRAPACNPR2;BRAP;18290790;29,1797145;1;533720031,05
2023-01-04;BRAX11;BRBRAXCTF002;BRAX;1030;89,16233;1;91837,2
2023-01-04;BRBI11;BRBRBICDAM10;BRBI;474665;11,3375258;1;5381526,73
2023-01-04;BRCO11;BRBRCOCTF007;BRCO;4698;97,620796;1;458622,5
2023-01-04;BRCR11;BRBRCRCTF000;BRCR;28073;58,0445349;1;1629484,23
2023-01-04;BRFS3;BRBRFSACNOR8;BRFS;65268016;7,7681151;1;507009465,22
2023-01-04;BRIT3;BRBRITACNOR0;BRIT;973295;2,7529896;1;2679471,09
2023-01-04;BRIV3;BRBRIVACNOR6;BRIV;802;9,2425187;1;7412,5
2023-01-04;BRKM3;BRBRKMACNOR1;BRKM;29771;24,7514796;1;736876,3
2023-01-04;BRKM5;BRBRKMACNPA4;BRKM;17507388;23,7185973;1;415250685,77
2023-01-04;BRML3;BRBRMLACNOR9;BRML;46850235;8,1320653;1;380989174,26
2023-01-04;BRPR3;BRBRPRACNOR9;BRPR;12223021;6,1604236;1;75298987,19
2023-01-04;BRSR3;BRBRSRACNOR3;BRSR;3491;10,8934144;1;38028,91
2023-01-04;BRSR6;BRBRSRACNPB4;BRSR;6436968;9,6836777;1;62333523,71
2023-01-04;BSIL39;BRBSILBDR009;BSIL;3;30,1666666;1;90,5
2023-01-04;BSLV39;BRBSLVBDR002;BSLV;4344;37,9562776;1;164882,07
2023-01-04;BSRE39;BRBSREBDR005;BSRE;6;117,48;1;704,88
2023-01-04;BTAL11;BRBTALCTF003;BTAL;107;95,14;1;10179,98
2023-01-04;BTCI11;BRBTCICTF005;BTCI;275;78,7332363;1;21651,64
2023-01-04;BTLG11;BRBTLGCTF000;BTLG;11082;97,9836229;1;1085854,51
2023-01-04;BTRA11;BRBTRACTF000;BTRA;81;85,2433333;1;6904,71
2023-01-04;BURT39;BRBURTBDR009;BURT;73267;39,38;1;2885254,46
2023-01-04;BXPO11;BRBXPOCTF007;BXPO;274;102,1221167;1;27981,46
2023-01-04;C1CL34;BRC1CLBDR004;C1CL;2796;47,8762982;1;133862,13
2023-01-04;C2OI34;BRC2OIBDR003;C2OI;767;7,5681747;1;5804,79
2023-01-04;C2RW34;BRC2RWBDR007;C2RW;20;24,14;1;482,8
2023-01-04;CAMB3;BRCAMBACNOR4;CAMB;185;6,2151891;1;1149,81
2023-01-04;CAML3;BRCAMLACNOR3;CAML;4958614;8,4040107;1;41672245,44
2023-01-04;CASH3;BRCASHACNOR8;CASH;98748703;1,1951556;1;118020073,69
2023-01-04;CATP34;BRCATPBDR003;CATP;4015;77,7375765;1;312116,37
2023-01-04;CBAV3;BRCBAVACNOR5;CBAV;10624908;10,9849006;1;116713558,98
2023-01-04;CCRO3;BRCCROACNOR2;CCRO;41266031;10,69862;1;441489584,71
2023-01-04;CEAB3;BRCEABACNOR1;CEAB;19173382;2,202823;1;42235568,56
2023-01-04;CEBR3;BRCEBRACNOR5;CEBR;606;10,2445214;1;6208,18
2023-01-04;CEBR5;BRCEBRACNPA8;CEBR;317;10,8340694;1;3434,4
2023-01-04;CEBR6;BRCEBRACNPB6;CEBR;3362;10,2031588;1;34303,02
2023-01-04;CEDO4;BRCEDOACNPR5;CEDO;54;3,63;1;196,02
2023-01-04;CGAS3;BRCGASACNOR0;CGAS;1;130;1;130
2023-01-04;CGAS5;BRCGASACNPA3;CGAS;1933;129,4172012;1;250163,45
2023-01-04;CGRA3;BRCGRAACNOR2;CGRA;759;29,4118181;1;22323,57
2023-01-04;CGRA4;BRCGRAACNPR9;CGRA;11792;26,4847574;1;312308,26
2023-01-04;CHCM34;BRCHCMBDR001;CHCM;336;29,69;1;9975,84
2023-01-04;CHVX34;BRCHVXBDR008;CHVX;32672;93,8859775;1;3067442,66
2023-01-04;CIEL3;BRCIELACNOR3;CIEL;95866366;4,8574376;1;465664895,33
2023-01-04;CLSA3;BRCLSAACNOR0;CLSA;2260842;5,1181245;1;11571271,04
2023-01-04;CLSC4;BRCLSCACNPR3;CLSC;2363;55,4097799;1;130933,31
2023-01-04;CMDB11;BRCMDBCTF001;CMDB;305;11,1085245;1;3388,1
2023-01-04;CMIG3;BRCMIGACNOR6;CMIG;6472767;16,6425033;1;107723046,51
2023-01-04;CMIG4;BRCMIGACNPR3;CMIG;42795190;10,9010762;1;466513627,9
2023-01-04;CMIN3;BRCMINACNOR2;CMIN;78571283;3,9120493;1;307374735,79
2023-01-04;COCA34;BRCOCABDR002;COCA;58101;55,5571432;1;3227925,58
2023-01-04;COCE3;BRCOCEACNOR0;COCE;100;57,24;1;5724
2023-01-04;COCE5;BRCOCEACNPA3;COCE;25513;43,1793991;1;1101636,01
2023-01-04;COGN3;BRCOGNACNOR2;COGN;163586674;2,0783552;1;339991221,41
2023-01-04;COLG34;BRCOLGBDR000;COLG;74;58,74;1;4346,76
2023-01-04;COPH34;BRCOPHBDR009;COPH;27891;52,2653511;1;1457732,91
2023-01-04;COWC34;BRCOWCBDR006;COWC;12208;61,1979005;1;747103,97
2023-01-04;CPFE3;BRCPFEACNOR0;CPFE;9715038;32,2224262;1;313042095,17
2023-01-04;CPFF11;BRCPFFCTF000;CPFF;122;71,16;1;8681,52
2023-01-04;CPLE11;BRCPLECDAM13;CPLE;4764352;37,1772181;1;177125353,7
2023-01-04;CPLE3;BRCPLEACNOR8;CPLE;1167829;6,7127991;1;7839401,54
2023-01-04;CPLE6;BRCPLEACNPB9;CPLE;49226375;7,6341086;1;375799494,46
2023-01-04;CPTS11;BRCPTSCTF004;CPTS;148152;82,3676308;1;12202929,24
2023-01-04;CRFB3;BRCRFBACNOR2;CRFB;39585796;15,0135931;1;594325034,96
2023-01-04;CRIV3;BRCRIVACNOR4;CRIV;50;4,93;1;246,5
2023-01-04;CRIV4;BRCRIVACNPR1;CRIV;83;5,2486746;1;435,64
2023-01-04;CRPG5;BRCRPGACNPA3;CRPG;16645;27,240793;1;453423
2023-01-04;CRPG6;BRCRPGACNPB1;CRPG;14;27,7514285;1;388,52
2023-01-04;CRPT11;BRCRPTCTF006;CRPT;13;4,8030769;1;62,44
2023-01-04;CSAN3;BRCSANACNOR6;CSAN;54030822;16,4462146;1;888602498,72
2023-01-04;CSCO34;BRCSCOBDR004;CSCO;7513;50,6999161;1;380908,47
2023-01-04;CSED3;BRCSEDACNOR9;CSED;1213740;3,8699985;1;4697171,99
2023-01-04;CSMG3;BRCSMGACNOR5;CSMG;4477698;15,4763229;1;69298300,35
2023-01-04;CSNA3;BRCSNAACNOR6;CSNA;47132286;14,2868649;1;673372602,84
2023-01-04;CSUD3;BRCSUDACNOR5;CSUD;166123;11,4265818;1;1898218,06
2023-01-04;CTGP34;BRCTGPBDR000;CTGP;10;39,21;1;392,1
2023-01-04;CTKA4;BRCTKAACNPR7;CTKA;27;9,4759259;1;255,85
2023-01-04;CTNM3;BRCTNMACNOR9;CTNM;253;6,6164822;1;1673,97
2023-01-04;CTNM4;BRCTNMACNPR6;CTNM;1109;1,8091794;1;2006,38
2023-01-04;CTSA3;BRCTSAACNOR3;CTSA;150;2,91;1;436,5
2023-01-04;CTSA4;BRCTSAACNPR0;CTSA;699;1,6950786;1;1184,86
2023-01-04;CURY3;BRCURYACNOR3;CURY;6358520;11,5277286;1;73299293,14
2023-01-04;CVBI11;BRCVBICTF001;CVBI;17537;89,4951052;1;1569475,66
2023-01-04;CVCB3;BRCVCBACNOR1;CVCB;37688269;4,4029841;1;165940850,75
2023-01-04;CXSE3;BRCXSEACNOR7;CXSE;3958971;7,9940422;1;31648181,29
2023-01-04;CYRE3;BRCYREACNOR7;CYRE;40312436;12,9419498;1;521721523,45
2023-01-04;D1HI34;BRD1HIBDR008;D1HI;29;446,03;1;12934,87
2023-01-04;D1LR34;BRD1LRBDR001;D1LR;162;135,0680246;1;21881,02
2023-01-04;D1OM34;BRD1OMBDR006;D1OM;7;153,5757142;1;1075,03
2023-01-04;DASA3;BRDASAACNOR1;DASA;2186945;13,4458027;1;29405231,04
2023-01-04;DEEC34;BRDEECBDR003;DEEC;105;76,6723809;1;8050,6
2023-01-04;DEFI11;BRDEFICTF006;DEFI;49993;17,4921621;1;874485,66
2023-01-04;DESK3;BRDESKACNOR2;DESK;790973;8,8239899;1;6979537,84
2023-01-04;DEVA11;BRDEVACTF000;DEVA;97026;85,6902166;1;8314178,96
2023-01-04;DEXP3;BRDEXPACNOR1;DEXP;588561;6,7958954;1;3999799,01
2023-01-04;DEXP4;BRDEXPACNPR8;DEXP;19;5,92;1;112,48
2023-01-04;DIRR3;BRDIRRACNOR0;DIRR;7303964;14,7655163;1;107846800,11
2023-01-04;DISB34;BRDISBBDR006;DISB;134291;31,6083696;1;4244719,57
2023-01-04;DIVO11;BRDIVOCTF002;DIVO;68767;69,6134315;1;4787106,85
2023-01-04;DMMO3;BRDMMOACNOR0;DMMO;2450207;1,8654442;1;4570724,45
2023-01-04;DMVF3;BRDMVFACNOR9;DMVF;1442;3,9808113;1;5740,33
2023-01-04;DNAI11;BRDNAICTF008;DNAI;2;33,63;1;67,26
2023-01-04;DOTZ3;BRDOTZACNOR7;DOTZ;62180;1,4001315;1;87060,18
2023-01-04;DTCY3;BRDTCYACNOR5;DTCY;123;4,58;1;563,34
2023-01-04;DXCO3;BRDXCOACNOR8;DXCO;16606050;6,879265;1;114237419,65
2023-01-04;E1DU34;BRE1DUBDR001;E1DU;2;12,065;1;24,13
2023-01-04;E1XC34;BRE1XCBDR007;E1XC;3;230,88;1;692,64
2023-01-04;EAIN34;BREAINBDR007;EAIN;80;328,478;1;26278,24
2023-01-04;EALT3;BREALTACNOR4;EALT;50;8,8946;1;444,73
2023-01-04;EALT4;BREALTACNPR1;EALT;3476;6,8509205;1;23813,8
2023-01-04;ECOR3;BRECORACNOR8;ECOR;32425431;4,2144549;1;136655519,27
2023-01-04;EGIE3;BREGIEACNOR9;EGIE;19207518;38,1750242;1;733247465,43
